,url,product_sku,product_sales,product_override_price,dalsi_info,vykonovy_profil,charakteristika,file_url,related_products,product_desc,typ,category_name,product_s_desc,objem,product_name,product_parent_sku
10,https://www.millers-oils.cz/shop/chladici-kapaliny/chladici-kapalina-evans-prep-fluid-proplach/,5060287410034,"1480,00",,"<div>
<table class=""shop_attributes"">
<tr class="""">
<th>objem</th>
<td><p>5l</p>
</td>
</tr>
</table> </div>",,,https://www.millers-oils.cz/wp-content/uploads/2014/11/105.jpg,5060287410539|5060287411239|5060287411055|5060287410683|5060287411062|5060287410072|5060287410232|5060287410546,"<div>
<h2 style=""display:none;"">Popis produktu</h2>
<p><strong>Absorbuje vodu</strong><br/>
Před naplněním kapalinou Evans Waterless Coolant by měl být chladící systém maximálním možným způsobem zbaven vody. Proplach Evans Prep Fluid hydroskopicky absorbuje veškeré zbytky vody, které v systému zbyly po vypuštění.</p>
<p><strong>Proplach chladícího systému</strong><br/>
Proplach Evans Prep Fluid aktivně odstraňuje volné nečistoty a šupinky rzi z chladícího systému, které mohou snížit efektivitu přenosu tepla.</p>
<p>Postup přechodu na kapaliny Evans je podrobně popsán v levém menu “Technologie Evans – Přechod na Evans”.</p>
<p>Proplach můžete po aplikaci uchovat v dobře uzavřeném obalu a použít znovu.</p>
</div>",Evans,Chladící kapaliny Evans,"<div>
<span class=""label label-default"">
objem 5l
</span>
<p>Proplach chladícího systému doporučený aplikovat před přechodem na chladící kapaliny Evans Coolants. Hydroskopicky absorbuje zbytkovou vodu a rovněž odstraňuje volné nečistoty a šupinky rzi z chladícího systému.</p>
<p> </p>
<p> </p>
<p> </p>
</div>",5l,Chladící kapalina Evans Prep Fluid – proplach,
11,https://www.millers-oils.cz/shop/chladici-kapaliny/chladici-kapalina-evans-prep-fluid-proplach-2l/,5060287410072,"590,00",,"<div>
<table class=""shop_attributes"">
<tr class="""">
<th>objem</th>
<td><p>5l</p>
</td>
</tr>
</table> </div>",,,https://www.millers-oils.cz/wp-content/uploads/2015/10/Evans-Prep-Fluid-2l.jpg,5060287410546|5060287411239|5060287411062|5060287410232|5060287410539|5060287410683|5060287411208|5060287411055,"<div>
<h2 style=""display:none;"">Popis produktu</h2>
<p><strong>Absorbuje vodu</strong><br/>
Před naplněním kapalinou Evans Waterless Coolant by měl být chladící systém maximálním možným způsobem zbaven vody. Proplach Evans Prep Fluid hydroskopicky absorbuje veškeré zbytky vody, které v systému zbyly po vypuštění.</p>
<p><strong>Proplach chladícího systému</strong><br/>
Proplach Evans Prep Fluid aktivně odstraňuje volné nečistoty a šupinky rzi z chladícího systému, které mohou snížit efektivitu přenosu tepla.</p>
<p>Postup přechodu na kapaliny Evans je podrobně popsán v levém menu “Technologie Evans – Přechod na Evans”.</p>
<p>Proplach můžete po aplikaci uchovat v dobře uzavřeném obalu a použít znovu.</p>
</div>",Evans,Chladící kapaliny Evans,"<div>
<span class=""label label-default"">
objem 2l
</span>
<p>Proplach chladícího systému doporučený aplikovat před přechodem na chladící kapaliny Evans Coolants. Hydroskopicky absorbuje zbytkovou vodu a rovněž odstraňuje volné nečistoty a šupinky rzi z chladícího systému.</p>
<p> </p>
<p> </p>
<p> </p>
</div>",2l,Chladící kapalina Evans Prep Fluid – proplach 2l,
12,https://www.millers-oils.cz/shop/chladici-kapaliny/chladici-kapalina-pro-automobily-evans-auto-cool-180/,5060287410539,"2380,00","2600,00","<div>
<table class=""shop_attributes"">
<tr class="""">
<th>objem</th>
<td><p>5l</p>
</td>
</tr>
</table> </div>",,,https://www.millers-oils.cz/wp-content/uploads/2014/11/109.jpg,5060287410034|5060287410072|5060287411239|5060287410690|5060287410546|5060287410232|5060287411055|5060287411062,"<div>
<h2 style=""display:none;"">Popis produktu</h2>
<p><strong><span class=""benefit_heading"">Žádná voda – Žádné přehřívání</span></strong><br/>
Power Cool 180° má bod varu 180°C a prostě jej neuvaříte.</p>
<p><strong><span class=""benefit_heading"">Žádná voda – Žádná koroze</span></strong><br/>
Voda obsahuje kyslík, který napomáhá korozi. Power Cool 180° eliminuje korozi a elektrolytickou korozi.</p>
<p><strong><span class=""benefit_heading"">Žádná voda – Žádné tlakování</span></strong><br/>
Power Cool 180° přispívá k menšímu tlaku v chladícím systému, čímž se snižuje tlak na součásti motoru a hadice.</p>
<p><strong><span class=""benefit_heading"">Žádná voda – Žádné pittingy vložek válců</span></strong><br/>
Power Cool 180° generuje podstatně méně pittingů ve srovnání se všemi chladícími kapalinami na bázi vody.</p>
<p><strong><span class=""benefit_heading"">Žádná voda – Vyšší výkon</span></strong><br/>
Power Cool 180° eliminuje předčasné detonace spojené s přehříváním.</p>
</div>",Evans,Chladící kapaliny Evans,"<div>
<span class=""label label-default"">
objem 5l
</span>
<p>Chladící kapalina bez obsahu vody speciálně sestavená pro moderní produkční automobily. Auto Cool 180° chrání chladící systém motoru od -40°C do 180°C. Unikátní složení a vlastnosti předcházejí mnohým problémům spojeným s chladícími kapalinami na bázi vody, jako jsou předčasné detonace a přehřívání. Vhodná a plně kompatibilní s materiály obsaženými v moderních agregátech jako litina, měď, železo a hliník.</p>
<p> </p>
<p> </p>
</div>",5l,Chladící kapalina pro automobily Evans Auto Cool 180°,
13,https://www.millers-oils.cz/shop/chladici-kapaliny/chladici-kapalina-pro-automobily-evans-auto-cool-180-2l/,5060287410546,"1090,00",,"<div>
<table class=""shop_attributes"">
<tr class="""">
<th>objem</th>
<td><p>5l</p>
</td>
</tr>
</table> </div>",,,https://www.millers-oils.cz/wp-content/uploads/2015/10/Evans-Auto-Cool-180-2l.jpg,5060287410034|5060287411208|5060287411062|5060287410683|5060287410201|5060287410232|5060287410072|5060287411055,"<div>
<h2 style=""display:none;"">Popis produktu</h2>
<p><strong><span class=""benefit_heading"">Žádná voda – Žádné přehřívání</span></strong><br/>
Power Cool 180° má bod varu 180°C a prostě jej neuvaříte.</p>
<p><strong><span class=""benefit_heading"">Žádná voda – Žádná koroze</span></strong><br/>
Voda obsahuje kyslík, který napomáhá korozi. Power Cool 180° eliminuje korozi a elektrolytickou korozi.</p>
<p><strong><span class=""benefit_heading"">Žádná voda – Žádné tlakování</span></strong><br/>
Power Cool 180° přispívá k menšímu tlaku v chladícím systému, čímž se snižuje tlak na součásti motoru a hadice.</p>
<p><strong><span class=""benefit_heading"">Žádná voda – Žádné pittingy vložek válců</span></strong><br/>
Power Cool 180° generuje podstatně méně pittingů ve srovnání se všemi chladícími kapalinami na bázi vody.</p>
<p><strong><span class=""benefit_heading"">Žádná voda – Vyšší výkon</span></strong><br/>
Power Cool 180° eliminuje předčasné detonace spojené s přehříváním.</p>
</div>",Evans,Chladící kapaliny Evans,"<div>
<span class=""label label-default"">
objem 2l
</span>
<p>Chladící kapalina bez obsahu vody speciálně sestavená pro moderní produkční automobily. Auto Cool 180° chrání chladící systém motoru od -40°C do 180°C. Unikátní složení a vlastnosti předcházejí mnohým problémům spojeným s chladícími kapalinami na bázi vody, jako jsou předčasné detonace a přehřívání. Vhodná a plně kompatibilní s materiály obsaženými v moderních agregátech jako litina, měď, železo a hliník.</p>
<p> </p>
<p> </p>
</div>",2l,Chladící kapalina pro automobily Evans Auto Cool 180° 2l,
14,https://www.millers-oils.cz/shop/chladici-kapaliny/chladici-kapalina-pro-historicke-automobily-evans-classic-cool-180/,5060287410201,"2390,00",,"<div>
<table class=""shop_attributes"">
<tr class="""">
<th>objem</th>
<td><p>5l</p>
</td>
</tr>
</table> </div>",,,https://www.millers-oils.cz/wp-content/uploads/2015/10/Evans-Classic-Cool-180-5l.jpg,5060287410539|5060287411239|5060287410683|5060287410072|5060287411208|5060287410690|5060287410232|5060287411055,"<div>
<h2 style=""display:none;"">Popis produktu</h2>
<p><strong>Žádná voda – Žádné přehřívání</strong><br/>
Classic Cool 180° má bod varu 180°C a prostě jej neuvaříte.</p>
<p><strong>Žádná voda – Žádná koroze</strong><br/>
Voda obsahuje kyslík, který napomáhá korozi. Classic Cool 180° eliminuje korozi a elektrolytickou korozi.</p>
<p><strong>Žádná voda – Žádné tlakování</strong><br/>
Classic Cool 180° přispívá k menšímu tlaku v chladícím systému, čímž se snižuje tlak na součásti motoru a hadice.</p>
<p><strong>Žádná voda – Žádné pittingy vložek válců</strong><br/>
Classic Cool 180° generuje podstatně méně pittingů ve srovnání se všemi chladícími kapalinami na bázi vody.</p>
<p><strong>Žádná voda – Vyšší výkon</strong><br/>
Classic Cool 180° eliminuje předčasné detonace spojené s přehříváním.</p>
</div>",Evans,Chladící kapaliny Evans,"<div>
<span class=""label label-default"">
objem 5l
</span>
<p>Chladící kapalina bez obsahu vody speciálně sestavená pro historické automobily, zejména poválečné až po youngtimery. Classic Cool 180° chrání chladící systém motoru od -40°C do 180°C. Unikátní složení a vlastnosti předcházejí mnohým problémům spojeným s chladícími kapalinami na bázi vody, jako je koroze a přehřívání.</p>
<p> </p>
<p> </p>
<p> </p>
</div>",5l,Chladící kapalina pro historické automobily Evans Classic Cool 180°,
15,https://www.millers-oils.cz/shop/chladici-kapaliny/chladici-kapalina-pro-historicke-automobily-evans-classic-cool-180-2l/,5060287410232,"1090,00",,"<div>
<table class=""shop_attributes"">
<tr class="""">
<th>objem</th>
<td><p>5l</p>
</td>
</tr>
</table> </div>",,,https://www.millers-oils.cz/wp-content/uploads/2015/10/Evans-Classic-Cool-180-2l.jpg,5060287411208|5060287410683|5060287411062|5060287410201|5060287411055|5060287410546|5060287410072|5060287410690,"<div>
<h2 style=""display:none;"">Popis produktu</h2>
<p><strong>Žádná voda – Žádné přehřívání</strong><br/>
Classic Cool 180° má bod varu 180°C a prostě jej neuvaříte.</p>
<p><strong>Žádná voda – Žádná koroze</strong><br/>
Voda obsahuje kyslík, který napomáhá korozi. Classic Cool 180° eliminuje korozi a elektrolytickou korozi.</p>
<p><strong>Žádná voda – Žádné tlakování</strong><br/>
Classic Cool 180° přispívá k menšímu tlaku v chladícím systému, čímž se snižuje tlak na součásti motoru a hadice.</p>
<p><strong>Žádná voda – Žádné pittingy vložek válců</strong><br/>
Classic Cool 180° generuje podstatně méně pittingů ve srovnání se všemi chladícími kapalinami na bázi vody.</p>
<p><strong>Žádná voda – Vyšší výkon</strong><br/>
Classic Cool 180° eliminuje předčasné detonace spojené s přehříváním.</p>
</div>",Evans,Chladící kapaliny Evans,"<div>
<span class=""label label-default"">
objem 2l
</span>
<p>Chladící kapalina bez obsahu vody speciálně sestavená pro historické automobily, zejména poválečné až po youngtimery. Classic Cool 180° chrání chladící systém motoru od -40°C do 180°C. Unikátní složení a vlastnosti předcházejí mnohým problémům spojeným s chladícími kapalinami na bázi vody, jako je koroze a přehřívání.</p>
<p> </p>
<p> </p>
<p> </p>
</div>",2l,Chladící kapalina pro historické automobily Evans Classic Cool 180° 2l,
16,https://www.millers-oils.cz/shop/chladici-kapaliny/chladici-kapalina-pro-silnicni-motocykly-evans-power-sports-r/,5060287410683,"2380,00",,"<div>
<table class=""shop_attributes"">
<tr class="""">
<th>objem</th>
<td><p>5l</p>
</td>
</tr>
</table> </div>",,,https://www.millers-oils.cz/wp-content/uploads/2014/11/112.jpg,5060287411062|5060287410034|5060287410546|5060287411208|5060287410690|5060287410072|5060287410201|5060287411239,"<div>
<h2 style=""display:none;"">Popis produktu</h2>
<p><strong><span class=""benefit_heading"">Žádná voda – Žádné přehřívání</span></strong><br/>
Power Cool 180° má bod varu 180°C a prostě jej neuvaříte.</p>
<p><strong><span class=""benefit_heading"">Žádná voda – Žádná koroze</span></strong><br/>
Voda obsahuje kyslík, který napomáhá korozi. Power Cool 180° eliminuje korozi a elektrolytickou korozi.</p>
<p><strong><span class=""benefit_heading"">Žádná voda – Žádné tlakování</span></strong><br/>
Power Cool 180° přispívá k menšímu tlaku v chladícím systému, čímž se snižuje tlak na součásti motoru a hadice.</p>
<p><strong><span class=""benefit_heading"">Žádná voda – Žádné pittingy vložek válců</span></strong><br/>
Power Cool 180° generuje podstatně méně pittingů ve srovnání se všemi chladícími kapalinami na bázi vody.</p>
<p><strong><span class=""benefit_heading"">Žádná voda – Vyšší výkon</span></strong><br/>
Power Cool 180° eliminuje předčasné detonace spojené s přehříváním.</p>
</div>",Evans,Chladící kapaliny Evans,"<div>
<span class=""label label-default"">
objem 5l
</span>
<p>Chladící kapalina bez obsahu vody speciálně sestavená pro silniční a okruhové závodní motocykly. Power Sports R chrání chladící systém motoru od -40°C do 180°C. Unikátní složení a vlastnosti předcházejí mnohým problémům spojeným s chladícími kapalinami na bázi vody, jako je koroze a přehřívání. Bezbarvý čirý produkt ideální pro silniční a okruhové závodní motocykly.</p>
<p> </p>
<p> </p>
</div>",5l,Chladící kapalina pro silniční motocykly Evans Power Sports R,
17,https://www.millers-oils.cz/shop/chladici-kapaliny/chladici-kapalina-pro-silnicni-motocykly-evans-power-sports-r-2l/,5060287410690,"1090,00",,"<div>
<table class=""shop_attributes"">
<tr class="""">
<th>objem</th>
<td><p>5l</p>
</td>
</tr>
</table> </div>",,,https://www.millers-oils.cz/wp-content/uploads/2015/10/Evans-Power-Sports-R-2l.jpg,5060287411062|5060287410034|5060287410539|5060287411239|5060287410232|5060287410072|5060287410201|5060287411208,"<div>
<h2 style=""display:none;"">Popis produktu</h2>
<p><strong><span class=""benefit_heading"">Žádná voda – Žádné přehřívání</span></strong><br/>
Power Cool 180° má bod varu 180°C a prostě jej neuvaříte.</p>
<p><strong><span class=""benefit_heading"">Žádná voda – Žádná koroze</span></strong><br/>
Voda obsahuje kyslík, který napomáhá korozi. Power Cool 180° eliminuje korozi a elektrolytickou korozi.</p>
<p><strong><span class=""benefit_heading"">Žádná voda – Žádné tlakování</span></strong><br/>
Power Cool 180° přispívá k menšímu tlaku v chladícím systému, čímž se snižuje tlak na součásti motoru a hadice.</p>
<p><strong><span class=""benefit_heading"">Žádná voda – Žádné pittingy vložek válců</span></strong><br/>
Power Cool 180° generuje podstatně méně pittingů ve srovnání se všemi chladícími kapalinami na bázi vody.</p>
<p><strong><span class=""benefit_heading"">Žádná voda – Vyšší výkon</span></strong><br/>
Power Cool 180° eliminuje předčasné detonace spojené s přehříváním.</p>
</div>",Evans,Chladící kapaliny Evans,"<div>
<span class=""label label-default"">
objem 2l
</span>
<p>Chladící kapalina bez obsahu vody speciálně sestavená pro silniční a okruhové závodní motocykly. Power Sports R chrání chladící systém motoru od -40°C do 180°C. Unikátní složení a vlastnosti předcházejí mnohým problémům spojeným s chladícími kapalinami na bázi vody, jako je koroze a přehřívání. Bezbarvý čirý produkt ideální pro silniční a okruhové závodní motocykly.</p>
<p> </p>
<p> </p>
</div>",2l,Chladící kapalina pro silniční motocykly Evans Power Sports R 2l,
18,https://www.millers-oils.cz/shop/chladici-kapaliny/chladici-kapalina-evans-power-cool-180/,5060287411208,"2380,00",,"<div>
<table class=""shop_attributes"">
<tr class="""">
<th>objem</th>
<td><p>5l</p>
</td>
</tr>
</table> </div>",,,https://www.millers-oils.cz/wp-content/uploads/2014/11/104.jpg,5060287410683|5060287410201|5060287410072|5060287410232|5060287410690|5060287410546|5060287411239|5060287410034,"<div>
<h2 style=""display:none;"">Popis produktu</h2>
<p><strong><span class=""benefit_heading"">Žádná voda – Žádné přehřívání</span></strong><br/>
Power Cool 180° má bod varu 180°C a prostě jej neuvaříte.</p>
<p><strong><span class=""benefit_heading"">Žádná voda – Žádná koroze</span></strong><br/>
Voda obsahuje kyslík, který napomáhá korozi. Power Cool 180° eliminuje korozi a elektrolytickou korozi.</p>
<p><strong><span class=""benefit_heading"">Žádná voda – Žádné tlakování</span></strong><br/>
Power Cool 180° přispívá k menšímu tlaku v chladícím systému, čímž se snižuje tlak na součásti motoru a hadice.</p>
<p><strong><span class=""benefit_heading"">Žádná voda – Žádné pittingy vložek válců</span></strong><br/>
Power Cool 180° generuje podstatně méně pittingů ve srovnání se všemi chladícími kapalinami na bázi vody.</p>
<p><strong><span class=""benefit_heading"">Žádná voda – Vyšší výkon</span></strong><br/>
Power Cool 180° eliminuje předčasné detonace spojené s přehříváním.</p>
</div>",Evans,Chladící kapaliny Evans,"<div>
<span class=""label label-default"">
objem 5l
</span>
<p>Chladící kapalina bez obsahu vody speciálně sestavená pro vysoce výkonné automobily. Power Cool 180° chrání chladící systém motoru od -40°C do 180°C. Unikátní složení a vlastnosti předcházejí mnohým problémům spojeným s chladícími kapalinami na bázi vody, jako jsou předčasné detonace a přehřívání.</p>
<p> </p>
<p> </p>
<p> </p>
</div>",5l,Chladící kapalina pro sportovní automobily Evans Power Cool 180°,
19,https://www.millers-oils.cz/shop/chladici-kapaliny/chladici-kapalina-pro-sportovni-automobily-evans-power-cool-180-2l/,5060287411239,"1090,00",,"<div>
<table class=""shop_attributes"">
<tr class="""">
<th>objem</th>
<td><p>5l</p>
</td>
</tr>
</table> </div>",,,https://www.millers-oils.cz/wp-content/uploads/2015/10/Evans-Power-Cool-180-2l.jpg,5060287411055|5060287410539|5060287410072|5060287410683|5060287410034|5060287411062|5060287410232|5060287410201,"<div>
<h2 style=""display:none;"">Popis produktu</h2>
<p><strong><span class=""benefit_heading"">Žádná voda – Žádné přehřívání</span></strong><br/>
Power Cool 180° má bod varu 180°C a prostě jej neuvaříte.</p>
<p><strong><span class=""benefit_heading"">Žádná voda – Žádná koroze</span></strong><br/>
Voda obsahuje kyslík, který napomáhá korozi. Power Cool 180° eliminuje korozi a elektrolytickou korozi.</p>
<p><strong><span class=""benefit_heading"">Žádná voda – Žádné tlakování</span></strong><br/>
Power Cool 180° přispívá k menšímu tlaku v chladícím systému, čímž se snižuje tlak na součásti motoru a hadice.</p>
<p><strong><span class=""benefit_heading"">Žádná voda – Žádné pittingy vložek válců</span></strong><br/>
Power Cool 180° generuje podstatně méně pittingů ve srovnání se všemi chladícími kapalinami na bázi vody.</p>
<p><strong><span class=""benefit_heading"">Žádná voda – Vyšší výkon</span></strong><br/>
Power Cool 180° eliminuje předčasné detonace spojené s přehříváním.</p>
</div>",Evans,Chladící kapaliny Evans,"<div>
<span class=""label label-default"">
objem 2l
</span>
<p>Chladící kapalina bez obsahu vody speciálně sestavená pro vysoce výkonné automobily. Power Cool 180° chrání chladící systém motoru od -40°C do 180°C. Unikátní složení a vlastnosti předcházejí mnohým problémům spojeným s chladícími kapalinami na bázi vody, jako jsou předčasné detonace a přehřívání.</p>
<p> </p>
<p> </p>
<p> </p>
</div>",2l,Chladící kapalina pro sportovní automobily Evans Power Cool 180° 2l,
20,https://www.millers-oils.cz/shop/chladici-kapaliny/chladici-kapalina-pro-terenni-motocykly-a-4kolky-evans-power-sports/,5060287411055,"2380,00","2600,00","<div>
<table class=""shop_attributes"">
<tr class="""">
<th>objem</th>
<td><p>5l</p>
</td>
</tr>
</table> </div>",,,https://www.millers-oils.cz/wp-content/uploads/2014/11/107.jpg,5060287411208|5060287410690|5060287410546|5060287410201|5060287410232|5060287410072|5060287411062|5060287410034,"<div>
<h2 style=""display:none;"">Popis produktu</h2>
<p><strong><span class=""benefit_heading"">Žádná voda – Žádné přehřívání</span></strong><br/>
Power Cool 180° má bod varu 180°C a prostě jej neuvaříte.</p>
<p><strong><span class=""benefit_heading"">Žádná voda – Žádná koroze</span></strong><br/>
Voda obsahuje kyslík, který napomáhá korozi. Power Cool 180° eliminuje korozi a elektrolytickou korozi.</p>
<p><strong><span class=""benefit_heading"">Žádná voda – Žádné tlakování</span></strong><br/>
Power Cool 180° přispívá k menšímu tlaku v chladícím systému, čímž se snižuje tlak na součásti motoru a hadice.</p>
<p><strong><span class=""benefit_heading"">Žádná voda – Žádné pittingy vložek válců</span></strong><br/>
Power Cool 180° generuje podstatně méně pittingů ve srovnání se všemi chladícími kapalinami na bázi vody.</p>
<p><strong><span class=""benefit_heading"">Žádná voda – Vyšší výkon</span></strong><br/>
Power Cool 180° eliminuje předčasné detonace spojené s přehříváním.</p>
</div>",Evans,Chladící kapaliny Evans,"<div>
<span class=""label label-default"">
objem 5l
</span>
<p>Chladící kapalina bez obsahu vody speciálně sestavená pro silniční i offroad motocykly. Power Sports chrání chladící systém motoru od -40°C do 180°C. Unikátní složení a vlastnosti předcházejí mnohým problémům spojeným s chladícími kapalinami na bázi vody, jako je koroze a přehřívání. Vhodné pro silniční motocykly, Moto X, Enduro a 4kolky.</p>
<p> </p>
<p> </p>
<p> </p>
</div>",5l,Chladící kapalina pro terénní motocykly a 4kolky Evans Power Sports,
21,https://www.millers-oils.cz/shop/chladici-kapaliny/chladici-kapalina-pro-terenni-motocykly-a-4kolky-evans-power-sports-2l/,5060287411062,"1090,00",,"<div>
<table class=""shop_attributes"">
<tr class="""">
<th>objem</th>
<td><p>5l</p>
</td>
</tr>
</table> </div>",,,https://www.millers-oils.cz/wp-content/uploads/2015/10/Evans-Power-Sports-2l.jpg,5060287410539|5060287410546|5060287410683|5060287410034|5060287410232|5060287410072|5060287410201|5060287411208,"<div>
<h2 style=""display:none;"">Popis produktu</h2>
<p><strong><span class=""benefit_heading"">Žádná voda – Žádné přehřívání</span></strong><br/>
Power Cool 180° má bod varu 180°C a prostě jej neuvaříte.</p>
<p><strong><span class=""benefit_heading"">Žádná voda – Žádná koroze</span></strong><br/>
Voda obsahuje kyslík, který napomáhá korozi. Power Cool 180° eliminuje korozi a elektrolytickou korozi.</p>
<p><strong><span class=""benefit_heading"">Žádná voda – Žádné tlakování</span></strong><br/>
Power Cool 180° přispívá k menšímu tlaku v chladícím systému, čímž se snižuje tlak na součásti motoru a hadice.</p>
<p><strong><span class=""benefit_heading"">Žádná voda – Žádné pittingy vložek válců</span></strong><br/>
Power Cool 180° generuje podstatně méně pittingů ve srovnání se všemi chladícími kapalinami na bázi vody.</p>
<p><strong><span class=""benefit_heading"">Žádná voda – Vyšší výkon</span></strong><br/>
Power Cool 180° eliminuje předčasné detonace spojené s přehříváním.</p>
</div>",Evans,Chladící kapaliny Evans,"<div>
<span class=""label label-default"">
objem 2l
</span>
<p>Chladící kapalina bez obsahu vody speciálně sestavená pro silniční i offroad motocykly. Power Sports chrání chladící systém motoru od -40°C do 180°C. Unikátní složení a vlastnosti předcházejí mnohým problémům spojeným s chladícími kapalinami na bázi vody, jako je koroze a přehřívání. Vhodné pro silniční motocykly, Moto X, Enduro a 4kolky.</p>
<p> </p>
<p> </p>
<p> </p>
</div>",2l,Chladící kapalina pro terénní motocykly a 4kolky Evans Power Sports 2l,
22,https://www.millers-oils.cz/shop/cistice-aditiva/diesel-injector-cleaner/,7627,"260,00","290,00","<div>
<table class=""shop_attributes"">
<tr class="""">
<th>objem</th>
<td><p>250ml</p>
</td>
</tr>
</table> </div>",,"<div>
<ul>
<li>Hustota při 15°C: 0.832</li>
<li>Bod vzplanutí: &gt;65°C</li>
</ul>
Skladujte mimo přímé sluneční záření a zdroje tepla.                </div>",https://www.millers-oils.cz/wp-content/uploads/2018/11/Diesel-Injector-Cleaner.png,83785|81755|80995|7917|80495|5587|81745|6204,"<div>
<h2 style=""display:none;"">Popis produktu</h2>
<p><strong>APLIKACE</strong></p>
<p>Přidejte jednorázově do nádrže před tankováním. Jedno balení 250 ml pro ošetření 60-ti litrů nafty. Při silném znečištění je pro zvýšení účinnosti možné dávkování zdvojnásobit.</p>
</div>",Premium,"Čističe, aditiva","<div>
<span class=""label label-default"">
objem 250ml
</span>
<p>Velice účinný, vysoce koncentrovaný čistící prostředek určený pro odstraňování úsad z vstřikovacích systémů naftových agregátů.</p>
</div>",250ml,Diesel Injector Cleaner,
23,https://www.millers-oils.cz/shop/cistice-aditiva/diesel-power-ecomax/,6204,"620,00","690,00","<div>
<table class=""shop_attributes"">
<tr class="""">
<th>objem</th>
<td><p>500ml</p>
</td>
</tr>
</table> </div>",,"<div>
                    Hustota při 15°C: 0.953
Bod vzplanutí: 60°C
Barva: světle žlutá

Skladujte mimo přímé sluneční záření a zdroje tepla.                </div>",https://www.millers-oils.cz/wp-content/uploads/2016/10/Diesel-Power-Ecomax.png,7919|7916|7628|6206|5587|5547|7627|7917,"<div>
<h2 style=""display:none;"">Popis produktu</h2>
<p>Vysoce výkonná aditivace nafty pro zvýšenou efektivitu spalování, čistotu spalovacího prostoru, redukci emisí a ochranu motoru před negativními vlivy biosložky.</p>
<p><strong>APLIKACE:</strong><br/>
Produkt vhodný pro všechny naftové motory včetně moderních common-rail systémů a agregátů splňujících emisní normy Euro IV, Euro V a Euro VI. Přidávejte do nádrže před tankováním v poměru 1 : 1000 (t.j. 1 ml na 1 l nafty). Pro zvýšení účinnosti je možné dávkování zdvojnásobit.</p>
<p><strong>Jednoduché dávkování a aplikace</strong></p>
<p><strong>pomocí patentované UNI-POUR láhve.<img alt=""dpem_aplikace"" class=""alignright size-full wp-image-2917"" height=""300"" src=""https://www.millers-oils.cz/wp-content/uploads/2016/10/dpem_aplikace.gif"" width=""40""/></strong></p>
<ol>
<li>Sejměte uzávěr.</li>
<li>Lehce zmáčkněte láhev, čímž se naplní dávkovač. (50 ml aditiva na 50 litrů nafty).</li>
<li>Povytáhněte černou ochranu hrdla a pootočte ji o 90°.</li>
<li>Podržte láhev dávkovačem dolů a zasuňte celé hrdlo do nádrže.</li>
<li>Otočte láhev o 180° dávkovačem nahoru, čímž se tekutina vylije do nádrže.</li>
</ol>
</div>",,"Čističe, aditiva","<div>
<span class=""label label-default"">
objem 500ml
</span>
<p>Vysoce výkonná aditivace nafty pro zvýšenou efektivitu spalování, čistotu spalovacího prostoru, redukci emisí a ochranu motoru před negativními vlivy biosložky.</p>
</div>",500ml,Diesel Power ECOMAX,
